"code_commune","annee_etablissement","nb_dpe","nb_passoires","nb_logements_performants","nb_etiquette_a","nb_etiquette_b","nb_etiquette_c","nb_etiquette_d","nb_etiquette_e","nb_etiquette_f","nb_etiquette_g","conso_ep_moyenne","conso_ep_mediane","emission_ges_moyenne","surface_moyenne_m2","cout_annuel_moyen_eur","taux_passoires_pct","taux_performants_pct","nom_commune","code_departement","code_region","centroide_x_lambert93","centroide_y_lambert93","latitude","longitude"
"91121",2026,9,4,0,0,0,1,3,1,2,2,267.6,243,79.3,140.1,4662,44.44,0,"Buno-Bonnevaux","91",11,654628.9028571428,6807144.259999999,48.363021,2.387439
"91122",2024,512,38,6,0,6,185,228,55,28,10,191.6,170.5,30.2,68.3,1231,7.42,1.17,"Bures-sur-Yvette","91",11,637930.3204894578,6844067.976475908,48.693777,2.15668
"91122",2025,329,26,10,4,6,76,153,64,19,7,212.2,201.9,31.5,73.7,1697,7.9,3.04,"Bures-sur-Yvette","91",11,637930.3204894578,6844067.976475908,48.693777,2.15668
"91122",2026,234,15,0,0,0,106,80,33,10,5,204.3,188.9,17.8,78.3,1711,6.41,0,"Bures-sur-Yvette","91",11,637930.3204894578,6844067.976475908,48.693777,2.15668
"91129",2024,140,9,70,15,55,22,24,15,6,3,149.2,111.2,15,83.7,1290,6.43,50,"Cerny","91",11,650488.5707954544,6820106.837272727,48.479332,2.330058
"91129",2025,105,15,3,3,0,22,48,17,8,7,231.3,209.2,22.7,93.3,2331,14.29,2.86,"Cerny","91",11,650488.5707954544,6820106.837272727,48.479332,2.330058
"91129",2026,57,5,3,1,2,15,22,12,2,3,214.9,211.9,27.3,98.1,2268,8.77,5.26,"Cerny","91",11,650488.5707954544,6820106.837272727,48.479332,2.330058
"91130",2024,25,9,0,0,0,1,5,10,6,3,306.1,306.2,47.8,114.7,3354,36,0,"Chalo-Saint-Mars","91",11,630833.88625,6814058.9087499995,48.423129,2.065099
"91130",2025,33,12,1,0,1,4,10,6,10,2,270,265.1,31.5,108.2,3274,36.36,3.03,"Chalo-Saint-Mars","91",11,630833.88625,6814058.9087499995,48.423129,2.065099
"91130",2026,12,2,0,0,0,2,7,1,2,0,238,210.8,12,106.4,2555,16.67,0,"Chalo-Saint-Mars","91",11,630833.88625,6814058.9087499995,48.423129,2.065099
"91131",2024,10,3,0,0,0,1,4,2,3,0,251.2,231.2,24.3,99.6,2747,30,0,"Chalou-Moulineux","91",11,,,,
"91131",2025,8,0,2,0,2,2,3,1,0,0,177.5,174.1,12,136.8,2414,0,25,"Chalou-Moulineux","91",11,,,,
"91131",2026,3,1,0,0,0,0,0,2,1,0,304.7,310,11,101.2,3650,33.33,0,"Chalou-Moulineux","91",11,,,,
"91132",2024,30,6,1,0,1,4,9,10,3,3,261.2,251.8,25.6,90.6,2188,20,3.33,"Chamarande","91",11,642103.1641666667,6824198.720000002,48.515447,2.216052
"91132",2025,24,6,1,0,1,2,7,8,5,1,265.5,259.7,37.4,88,2524,25,4.17,"Chamarande","91",11,642103.1641666667,6824198.720000002,48.515447,2.216052
"91132",2026,33,9,1,0,1,2,14,7,3,6,284.9,257,46.7,81.8,2619,27.27,3.03,"Chamarande","91",11,642103.1641666667,6824198.720000002,48.515447,2.216052
"91135",2024,40,10,3,1,2,9,17,1,8,2,227.4,199.4,26.1,98.8,2042,25,7.5,"Champcueil","91",11,659425.458,6823947.3319999995,48.514501,2.450618
"91135",2025,39,2,1,0,1,10,11,15,1,1,224.6,220.1,33.7,113.7,2678,5.13,2.56,"Champcueil","91",11,659425.458,6823947.3319999995,48.514501,2.450618
"91135",2026,16,1,0,0,0,6,9,0,0,1,202.6,188,32.8,110.5,2293,6.25,0,"Champcueil","91",11,659425.458,6823947.3319999995,48.514501,2.450618
"91136",2024,69,20,0,0,0,4,20,25,8,12,304.3,275.5,38.8,77.1,2146,28.99,0,"Champlan","91",11,646491.2065217393,6845545.428695652,48.707831,2.272802
"91136",2025,64,14,1,0,1,4,30,15,5,9,284.4,237.8,32,77.8,2110,21.88,1.56,"Champlan","91",11,646491.2065217393,6845545.428695652,48.707831,2.272802
"91136",2026,26,7,0,0,0,3,10,6,2,5,308.9,246.8,48,77.5,2319,26.92,0,"Champlan","91",11,646491.2065217393,6845545.428695652,48.707831,2.272802
"91137",2024,6,0,1,0,1,1,2,2,0,0,212.9,212.1,8.4,93.6,1428,0,16.67,"Champmotteux","91",11,649564.215,6805028.1075,48.34361,2.31931
"91137",2025,10,0,1,0,1,1,5,3,0,0,216.9,198.1,11.5,124.1,2573,0,10,"Champmotteux","91",11,649564.215,6805028.1075,48.34361,2.31931
"91137",2026,3,0,1,0,1,1,0,1,0,0,192.4,169,12,97.7,1764,0,33.33,"Champmotteux","91",11,649564.215,6805028.1075,48.34361,2.31931
"91145",2024,1,0,0,0,0,0,1,0,0,0,205.6,205.6,8.2,115,2574,0,0,"Chatignonville","91",11,620926.9375,6819174.5,48.468016,1.930268
"91145",2025,1,1,0,0,0,0,0,0,0,1,479,479,140,67.8,4801,100,0,"Chatignonville","91",11,620926.9375,6819174.5,48.468016,1.930268
"91145",2026,3,0,0,0,0,2,0,1,0,0,189.7,179,28.9,152.6,3343,0,0,"Chatignonville","91",11,620926.9375,6819174.5,48.468016,1.930268
"91148",2024,2,1,0,0,0,0,1,0,0,1,266.2,266.2,58,58,1601,50,0,"Chauffour-lès-Étréchy","91",11,638582.125,6823017,48.504492,2.168547
"91148",2025,1,0,0,0,0,0,1,0,0,0,186.6,186.6,7,122.2,2229,0,0,"Chauffour-lès-Étréchy","91",11,638582.125,6823017,48.504492,2.168547
"91156",2024,52,3,10,6,4,13,19,7,2,1,180.4,172.3,21.5,87.2,1423,5.77,19.23,"Cheptainville","91",11,646348.3044117646,6828061.468235294,48.550558,2.273048
"91156",2025,30,3,0,0,0,10,10,7,3,0,216.7,207.8,18.5,79.9,1818,10,0,"Cheptainville","91",11,646348.3044117646,6828061.468235294,48.550558,2.273048
"91156",2026,19,1,3,0,3,4,9,2,0,1,202.9,202.7,13.7,100,2225,5.26,15.79,"Cheptainville","91",11,646348.3044117646,6828061.468235294,48.550558,2.273048
"91159",2024,53,3,1,0,1,35,13,1,1,2,181.1,160.2,21.5,70.6,1217,5.66,1.89,"Chevannes","91",11,658918.105,6825833.465,48.531436,2.443568
"91159",2025,24,1,1,0,1,11,7,4,0,1,197,175.5,19.9,105.6,2168,4.17,4.17,"Chevannes","91",11,658918.105,6825833.465,48.531436,2.443568
"91159",2026,15,3,2,0,2,2,7,1,3,0,223.6,187,11.9,80.2,1682,20,13.33,"Chevannes","91",11,658918.105,6825833.465,48.531436,2.443568
"91161",2024,905,40,8,0,8,506,241,110,26,14,173.3,159.7,25.7,61.1,1061,4.42,0.88,"Chilly-Mazarin","91",11,649605.9406250032,6844818.653241753,48.701545,2.315216
"91161",2025,740,40,11,2,9,303,306,80,26,14,189.4,177.2,25.4,62.3,1282,5.41,1.49,"Chilly-Mazarin","91",11,649605.9406250032,6844818.653241753,48.701545,2.315216
"91161",2026,385,20,4,1,3,154,153,54,14,6,192,171.4,29.7,63.8,1269,5.19,1.04,"Chilly-Mazarin","91",11,649605.9406250032,6844818.653241753,48.701545,2.315216
"91174",2024,4517,277,40,7,33,2287,1252,661,190,87,183,161.5,27.4,59.1,986,6.13,0.89,"Corbeil-Essonnes","91",11,660570.5389201009,6827761.155772693,48.548879,2.465772
"91174",2025,2266,333,43,4,39,898,653,339,243,90,218.7,191.7,25.1,55.8,1275,14.7,1.9,"Corbeil-Essonnes","91",11,660570.5389201009,6827761.155772693,48.548879,2.465772
"91174",2026,992,126,19,2,17,412,266,169,85,41,218,198,22.5,56.8,1312,12.7,1.92,"Corbeil-Essonnes","91",11,660570.5389201009,6827761.155772693,48.548879,2.465772
"91175",2024,39,4,4,0,4,8,18,5,3,1,211.7,202.1,16,86.6,1722,10.26,10.26,"Corbreuse","91",11,623192.1315384615,6822667.321538462,48.499707,1.960287
"91175",2025,33,2,1,0,1,10,17,3,1,1,203.4,202.4,15.6,92.5,2006,6.06,3.03,"Corbreuse","91",11,623192.1315384615,6822667.321538462,48.499707,1.960287
"91175",2026,14,1,1,0,1,3,8,1,1,0,192.6,196.5,16.2,110.4,2265,7.14,7.14,"Corbreuse","91",11,623192.1315384615,6822667.321538462,48.499707,1.960287
"91179",2024,185,5,4,0,4,72,89,15,1,4,184.7,171.2,29.3,79.3,1327,2.7,2.16,"Le Coudray-Montceaux","91",11,447511.69695237844,4614545.311357486,,
"91179",2025,108,11,3,0,3,33,45,16,6,5,220.4,203.4,28.2,85,1982,10.19,2.78,"Le Coudray-Montceaux","91",11,447511.69695237844,4614545.311357486,,
"91179",2026,77,3,0,0,0,26,31,17,2,1,211.2,195,26.3,91.4,2216,3.9,0,"Le Coudray-Montceaux","91",11,447511.69695237844,4614545.311357486,,
"91180",2024,8,3,0,0,0,2,0,3,1,2,307.2,294.2,48.1,172.8,4672,37.5,0,"Courances","91",11,,,,
"91180",2025,5,0,0,0,0,1,3,1,0,0,193.9,165,33.4,83.2,1623,0,0,"Courances","91",11,,,,
"91180",2026,5,1,0,0,0,1,3,0,1,0,217.8,197,7,97.2,2736,20,0,"Courances","91",11,,,,
"91182",2025,1,0,0,0,0,0,0,1,0,0,279.7,279.7,35,111.6,3095,0,0,"Courcouronnes",,,,,,
"91184",2024,2,0,0,0,0,2,0,0,0,0,166.8,166.8,6,79,1286,0,0,"Courdimanche-sur-Essonne","91",11,654036.9039999999,6813502.393999999,48.42018,2.378772
"91184",2025,17,6,0,0,0,2,1,8,6,0,274.6,275.5,25,136.6,3705,35.29,0,"Courdimanche-sur-Essonne","91",11,654036.9039999999,6813502.393999999,48.42018,2.378772
"91184",2026,1,0,0,0,0,0,0,1,0,0,293,293,65,153.9,4576,0,0,"Courdimanche-sur-Essonne","91",11,654036.9039999999,6813502.393999999,48.42018,2.378772
"91186",2024,14,0,1,1,0,3,5,5,0,0,220.5,193.8,8.3,84.7,1595,0,7.14,"Courson-Monteloup","91",11,636783.0065277778,6833051.271111111,48.594578,2.142718
"91186",2025,18,4,0,0,0,4,10,0,2,2,241.6,203.5,29.2,84.4,2101,22.22,0,"Courson-Monteloup","91",11,636783.0065277778,6833051.271111111,48.594578,2.142718
"91186",2026,18,5,0,0,0,2,6,5,2,3,298.8,290.7,12.4,98.7,2719,27.78,0,"Courson-Monteloup","91",11,636783.0065277778,6833051.271111111,48.594578,2.142718
"91191",2024,483,29,27,0,27,201,171,55,16,13,187.4,176.4,25.7,61.4,1120,6,5.59,"Crosne","91",11,660422.6067080739,6846148.358944105,48.714258,2.462071
"91191",2025,348,26,3,2,1,153,134,32,10,16,194.2,169.1,25.4,72.3,1500,7.47,0.86,"Crosne","91",11,660422.6067080739,6846148.358944105,48.714258,2.462071
"91191",2026,140,17,8,2,6,27,57,31,10,7,228.3,216,33.1,75.2,1803,12.14,5.71,"Crosne","91",11,660422.6067080739,6846148.358944105,48.714258,2.462071
"91195",2024,20,4,1,0,1,1,8,6,3,1,262.6,261.6,27.7,135.8,2679,20,5,"Dannemois","91",11,661362.49,6817111.741666667,48.453127,2.477457
"91195",2025,27,4,1,1,0,3,12,7,2,2,254.7,235.8,40,111.3,2803,14.81,3.7,"Dannemois","91",11,661362.49,6817111.741666667,48.453127,2.477457
"91195",2026,12,0,0,0,0,2,5,5,0,0,225,233.5,26.5,121.8,2862,0,0,"Dannemois","91",11,661362.49,6817111.741666667,48.453127,2.477457
"91198",2024,31,5,6,5,1,7,11,2,2,3,206,165.7,18,102.5,1795,16.13,19.35,"D'Huison-Longueville","91",11,649903.8645454545,6817856.315454545,48.459042,2.322408
"91198",2025,48,6,6,1,5,7,25,4,4,2,211.8,206.6,21.1,99.3,2275,12.5,12.5,"D'Huison-Longueville","91",11,649903.8645454545,6817856.315454545,48.459042,2.322408
"91198",2026,26,1,2,0,2,6,9,8,0,1,207.4,213,21.3,92,1964,3.85,7.69,"D'Huison-Longueville","91",11,649903.8645454545,6817856.315454545,48.459042,2.322408
"91200",2024,694,60,59,56,3,168,254,153,48,12,199.3,201,27.7,64.3,1201,8.65,8.5,"Dourdan","91",11,627097.0265999998,6825859.699333333,48.528873,2.0126
"91200",2025,263,23,6,2,4,93,90,51,15,8,208.8,195.9,25.4,70.1,1593,8.75,2.28,"Dourdan","91",11,627097.0265999998,6825859.699333333,48.528873,2.0126
"91200",2026,148,21,7,4,3,46,54,20,15,6,216.4,198.5,24.3,79.2,1808,14.19,4.73,"Dourdan","91",11,627097.0265999998,6825859.699333333,48.528873,2.0126
"91201",2024,1923,195,17,3,14,950,593,168,116,79,183.1,164.8,31.2,68.3,1109,10.14,0.88,"Draveil","91",11,656417.3723275417,6842712.375789192,48.683096,2.407984
"91201",2025,705,115,10,3,7,177,292,111,59,56,235.4,203.5,33.3,75.9,1873,16.31,1.42,"Draveil","91",11,656417.3723275417,6842712.375789192,48.683096,2.407984
"91201",2026,357,59,9,3,6,101,116,72,40,19,233.1,220,30.4,80.7,2019,16.53,2.52,"Draveil","91",11,656417.3723275417,6842712.375789192,48.683096,2.407984
"91204",2024,21,4,0,0,0,7,8,2,2,2,241,217,23.4,79,1762,19.05,0,"Écharcon","91",11,656440.2816666666,6830548.013333335,48.573682,2.409531
"91204",2025,29,4,0,0,0,11,8,6,3,1,226.1,211.7,25.3,87.8,2366,13.79,0,"Écharcon","91",11,656440.2816666666,6830548.013333335,48.573682,2.409531
"91204",2026,7,0,0,0,0,2,4,1,0,0,191.1,201,13,101.9,2179,0,0,"Écharcon","91",11,656440.2816666666,6830548.013333335,48.573682,2.409531
"91207",2024,241,9,60,3,57,126,31,15,5,4,127.3,93,17.9,66.6,830,3.73,24.9,"Égly","91",11,642552.0865816326,6831288.723265307,48.579262,2.221183
"91207",2025,129,7,11,4,7,51,47,13,6,1,174.8,169.1,26.4,86,1668,5.43,8.53,"Égly","91",11,642552.0865816326,6831288.723265307,48.579262,2.221183
"91207",2026,124,6,8,2,6,21,78,11,5,1,182.3,167,22.6,72.8,1454,4.84,6.45,"Égly","91",11,642552.0865816326,6831288.723265307,48.579262,2.221183
"91215",2024,1194,24,52,0,52,681,225,212,14,10,182.4,145.5,15.5,75.6,1257,2.01,4.36,"Épinay-sous-Sénart","91",11,664582.8547619049,6843603.993809524,48.691615,2.518825
"91215",2025,774,54,6,0,6,278,389,47,46,8,196.7,185.4,16,70.1,1421,6.98,0.78,"Épinay-sous-Sénart","91",11,664582.8547619049,6843603.993809524,48.691615,2.518825
"91215",2026,207,4,134,0,134,16,33,20,4,0,141.4,99,20.5,69.3,977,1.93,64.73,"Épinay-sous-Sénart","91",11,664582.8547619049,6843603.993809524,48.691615,2.518825
"91216",2024,534,33,2,1,1,314,124,61,19,14,170.1,131.2,25.8,68.5,1235,6.18,0.37,"Épinay-sur-Orge","91",11,650255.1981919067,6841797.508407318,48.674423,2.324389
"91216",2025,380,34,47,4,43,141,113,45,17,17,192.7,172.8,23.7,65.8,1487,8.95,12.37,"Épinay-sur-Orge","91",11,650255.1981919067,6841797.508407318,48.674423,2.324389
"91216",2026,267,33,44,13,31,102,62,26,19,14,186.9,141,27.4,68.2,1434,12.36,16.48,"Épinay-sur-Orge","91",11,650255.1981919067,6841797.508407318,48.674423,2.324389
"91223",2024,1764,145,27,8,19,395,822,375,92,53,221.2,208.6,31,64.2,1415,8.22,1.53,"Étampes","91",11,637647.4394330059,6815138.724288903,48.433533,2.157033
"91223",2025,1106,135,76,11,65,352,335,208,90,45,216.4,206.7,21.4,61.7,1485,12.21,6.87,"Étampes","91",11,637647.4394330059,6815138.724288903,48.433533,2.157033
"91223",2026,755,82,25,3,22,206,328,114,55,27,213.3,177,25.3,63.1,1482,10.86,3.31,"Étampes","91",11,637647.4394330059,6815138.724288903,48.433533,2.157033
"91225",2024,144,2,5,3,2,99,25,13,2,0,137.4,108.9,22.9,90.2,1188,1.39,3.47,"Étiolles","91",11,660626.325,6837637.515000001,48.63772,2.465622
"91225",2025,91,6,1,0,1,29,38,17,5,1,201.8,184.9,31.5,98.2,2129,6.59,1.1,"Étiolles","91",11,660626.325,6837637.515000001,48.63772,2.465622
"91225",2026,50,5,2,0,2,20,13,10,4,1,204.2,167.5,31.2,100.9,2125,10,4,"Étiolles","91",11,660626.325,6837637.515000001,48.63772,2.465622
"91226",2024,231,24,8,2,6,87,70,42,14,10,204.9,185.3,24.7,79.1,1524,10.39,3.46,"Étréchy","91",11,639815.8649479168,6821675.717083335,48.492543,2.185435
"91226",2025,199,25,10,4,6,34,81,49,21,4,234,234.5,23.5,77.1,1945,12.56,5.03,"Étréchy","91",11,639815.8649479168,6821675.717083335,48.492543,2.185435
"91226",2026,149,14,49,1,48,33,33,20,12,2,183.8,179,18,77.4,1653,9.4,32.89,"Étréchy","91",11,639815.8649479168,6821675.717083335,48.492543,2.185435
"91228",2024,5374,55,475,15,460,2486,2069,289,37,18,174.9,172.4,22.9,62.2,967,1.02,8.84,"Évry-Courcouronnes","91",11,657786.2488598044,6832891.783196117,48.594854,2.427545
"91228",2025,3243,39,150,19,131,1425,1309,320,27,12,182.5,173.6,22,63.6,1137,1.2,4.63,"Évry-Courcouronnes","91",11,657786.2488598044,6832891.783196117,48.594854,2.427545
"91228",2026,804,25,62,1,61,329,212,176,23,2,192.3,179,20.9,68,1331,3.11,7.71,"Évry-Courcouronnes","91",11,657786.2488598044,6832891.783196117,48.594854,2.427545
"91232",2024,181,14,9,6,3,52,71,35,10,4,215.6,199.3,23.3,73,1545,7.73,4.97,"La Ferté-Alais","91",11,652550.8239935064,6820299.832077925,48.481222,2.35794
"91232",2025,116,16,2,0,2,24,49,25,8,8,243.2,226.1,27.3,83.8,2055,13.79,1.72,"La Ferté-Alais","91",11,652550.8239935064,6820299.832077925,48.481222,2.35794
"91232",2026,69,11,1,0,1,18,27,12,10,1,239.1,221.1,19.4,74.1,1832,15.94,1.45,"La Ferté-Alais","91",11,652550.8239935064,6820299.832077925,48.481222,2.35794
"91235",2024,1000,3,3,0,3,861,126,7,2,1,119.8,116.1,23.2,66.2,853,0.3,0.3,"Fleury-Mérogis","91",11,652804.3173333333,6837729.377999998,48.638023,2.359457
"91235",2025,185,4,1,0,1,159,18,3,3,1,117.4,103.3,20.7,65.7,903,2.16,0.54,"Fleury-Mérogis","91",11,652804.3173333333,6837729.377999998,48.638023,2.359457
"91235",2026,51,0,2,0,2,32,15,2,0,0,134.3,109,18.1,69.2,1079,0,3.92,"Fleury-Mérogis","91",11,652804.3173333333,6837729.377999998,48.638023,2.359457
"91240",2024,6,0,1,0,1,1,2,2,0,0,210.2,225.9,23.2,76,1523,0,16.67,"Fontaine-la-Rivière","91",11,637141.89125,6806887.615,48.359257,2.151398
"91240",2025,9,1,0,0,0,1,4,3,1,0,238.3,232.2,27.8,98.3,2992,11.11,0,"Fontaine-la-Rivière","91",11,637141.89125,6806887.615,48.359257,2.151398
"91240",2026,7,0,1,0,1,1,4,1,0,0,183.4,207,12.9,130.6,2343,0,14.29,"Fontaine-la-Rivière","91",11,637141.89125,6806887.615,48.359257,2.151398
"91243",2024,57,6,3,1,2,29,14,5,4,2,185.8,155.8,19.1,100.3,1869,10.53,5.26,"Fontenay-lès-Briis","91",11,638093.7544148936,6835457.1789361695,48.616345,2.160145
"91243",2025,32,5,4,2,2,8,8,7,2,3,231.3,217.5,23.5,104.1,2521,15.63,12.5,"Fontenay-lès-Briis","91",11,638093.7544148936,6835457.1789361695,48.616345,2.160145
"91243",2026,25,1,5,1,4,3,11,5,1,0,195.1,193,15.2,105.4,2220,4,20,"Fontenay-lès-Briis","91",11,638093.7544148936,6835457.1789361695,48.616345,2.160145
"91244",2024,74,11,1,0,1,18,26,18,8,3,227.1,198.8,40.1,78.3,1820,14.86,1.35,"Fontenay-le-Vicomte","91",11,655894.8321999997,6827656.871199996,48.547639,2.402434
"91244",2025,28,0,1,1,0,5,15,7,0,0,201.8,199.8,18.4,95.8,2064,0,3.57,"Fontenay-le-Vicomte","91",11,655894.8321999997,6827656.871199996,48.547639,2.402434
"91244",2026,15,3,1,0,1,6,4,1,1,2,231.7,228,11.6,91.1,2288,20,6.67,"Fontenay-le-Vicomte","91",11,655894.8321999997,6827656.871199996,48.547639,2.402434
"91247",2024,9,2,3,1,2,1,1,2,1,1,210.9,223.7,27.2,111.8,2182,22.22,33.33,"La Forêt-le-Roi","91",11,629240,6820298,48.479082,2.042535
"91247",2025,5,0,0,0,0,2,2,1,0,0,194.7,211.3,18.9,110.6,2554,0,0,"La Forêt-le-Roi","91",11,629240,6820298,48.479082,2.042535
"91247",2026,4,1,0,0,0,0,3,0,0,1,260.8,204.6,142,79.3,2465,25,0,"La Forêt-le-Roi","91",11,629240,6820298,48.479082,2.042535
"91248",2024,5,3,1,0,1,0,1,0,1,2,332.2,361.7,29.8,108.3,2842,60,20,"La Forêt-Sainte-Croix","91",11,,,,
"91248",2025,2,0,0,0,0,2,0,0,0,0,159.3,159.3,5.5,100.1,1542,0,0,"La Forêt-Sainte-Croix","91",11,,,,
"91248",2026,1,0,0,0,0,0,0,1,0,0,261,261,10,71.1,2052,0,0,"La Forêt-Sainte-Croix","91",11,,,,
"91249",2024,150,5,6,3,3,81,41,17,4,1,167.1,166,16.5,88.2,1469,3.33,4,"Forges-les-Bains","91",11,632844.5588709682,6836694.493010756,48.626951,2.088744
"91249",2025,116,6,12,7,5,41,46,11,4,2,185.5,185,15.8,91.2,1762,5.17,10.34,"Forges-les-Bains","91",11,632844.5588709682,6836694.493010756,48.626951,2.088744
"91249",2026,66,1,2,1,1,20,33,10,0,1,200.6,209.4,16.7,89.3,1942,1.52,3.03,"Forges-les-Bains","91",11,632844.5588709682,6836694.493010756,48.626951,2.088744
"91272",2024,1015,33,57,4,53,254,479,192,23,10,205.1,189,31.2,71.7,1373,3.25,5.62,"Gif-sur-Yvette","91",11,635653.1178002717,6844386.343421245,48.696418,2.125695
"91272",2025,1464,116,24,4,20,425,537,362,104,12,222.1,218,28,65.2,1558,7.92,1.64,"Gif-sur-Yvette","91",11,635653.1178002717,6844386.343421245,48.696418,2.125695
"91272",2026,667,12,46,4,42,237,327,45,9,3,178,191,23.4,65.1,1204,1.8,6.9,"Gif-sur-Yvette","91",11,635653.1178002717,6844386.343421245,48.696418,2.125695
"91273",2024,18,6,1,1,0,4,4,3,3,3,282.7,250.1,37.2,112.9,2657,33.33,5.56,"Gironville-sur-Essonne","91",11,654008.558,6807816.7700000005,48.369028,2.378993
"91273",2025,22,2,0,0,0,7,8,5,2,0,222.3,193.3,19.4,117.6,2637,9.09,0,"Gironville-sur-Essonne","91",11,654008.558,6807816.7700000005,48.369028,2.378993
"91273",2026,10,1,0,0,0,1,6,2,0,1,242.8,224,40.5,125,3065,10,0,"Gironville-sur-Essonne","91",11,654008.558,6807816.7700000005,48.369028,2.378993
"91274",2024,41,0,3,1,2,13,22,3,0,0,181.3,173.9,20.4,86.3,1373,0,7.32,"Gometz-la-Ville","91",11,635052.5739903846,6842231.767115383,48.67698,2.117863
"91274",2025,46,3,2,0,2,12,22,7,3,0,219.1,211.3,22.9,93.7,2003,6.52,4.35,"Gometz-la-Ville","91",11,635052.5739903846,6842231.767115383,48.67698,2.117863
"91274",2026,24,3,0,0,0,5,11,5,3,0,229.2,201.6,24.6,105.2,2394,12.5,0,"Gometz-la-Ville","91",11,635052.5739903846,6842231.767115383,48.67698,2.117863
"91275",2024,72,2,1,0,1,31,27,11,2,0,196.9,206,21.7,84.5,1514,2.78,1.39,"Gometz-le-Châtel","91",11,636919.5608333334,6842425.974266665,48.678911,2.143191
"91275",2025,65,9,1,1,0,20,26,9,7,2,224.1,208.1,24.9,85.3,1890,13.85,1.54,"Gometz-le-Châtel","91",11,636919.5608333334,6842425.974266665,48.678911,2.143191
"91275",2026,39,3,2,1,1,12,12,10,1,2,217.9,213,22.4,70.1,1660,7.69,5.13,"Gometz-le-Châtel","91",11,636919.5608333334,6842425.974266665,48.678911,2.143191
"91284",2024,14,0,3,1,2,2,5,4,0,0,194.1,206.8,24.2,101.6,1665,0,21.43,"Les Granges-le-Roi","91",11,627413.2921428571,6822801.962857143,48.501404,2.017398
"91284",2025,13,1,1,0,1,1,6,4,1,0,233.1,232.9,33,111,2641,7.69,7.69,"Les Granges-le-Roi","91",11,627413.2921428571,6822801.962857143,48.501404,2.017398
"91284",2026,19,3,0,0,0,4,10,2,2,1,225.1,201.1,34.1,99.7,2383,15.79,0,"Les Granges-le-Roi","91",11,627413.2921428571,6822801.962857143,48.501404,2.017398
"91286",2024,2042,73,80,0,80,308,1281,300,47,26,208.7,199.7,33,70.8,1223,3.57,3.92,"Grigny","91",11,655085.7361425332,6839635.464705874,48.65533,2.390219
"91286",2025,637,49,5,2,3,194,231,158,39,10,220,208.4,27.6,60.8,1303,7.69,0.78,"Grigny","91",11,655085.7361425332,6839635.464705874,48.65533,2.390219
"91286",2026,616,30,205,0,205,47,207,127,22,8,196.7,215,24.4,68.5,1223,4.87,33.28,"Grigny","91",11,655085.7361425332,6839635.464705874,48.65533,2.390219
"91292",2024,28,1,6,0,6,18,3,0,1,0,140.3,124.8,9.5,80.5,1272,3.57,21.43,"Guibeville","91",11,646074.9053846153,6830041.436538463,48.568346,2.269095
"91292",2025,10,0,0,0,0,6,4,0,0,0,145.2,129.3,17.2,101.4,1691,0,0,"Guibeville","91",11,646074.9053846153,6830041.436538463,48.568346,2.269095
"91292",2026,9,0,1,1,0,6,2,0,0,0,135.6,144,11.9,86.8,1399,0,11.11,"Guibeville","91",11,646074.9053846153,6830041.436538463,48.568346,2.269095
"91293",2024,25,3,0,0,0,5,12,5,2,1,235.1,189.5,30.1,114.7,2140,12,0,"Guigneville-sur-Essonne","91",11,652709.2228571428,6817241.574285715,48.453722,2.360418
"91293",2025,23,2,4,1,3,3,6,8,2,0,211.1,233.6,28.5,130.6,2596,8.7,17.39,"Guigneville-sur-Essonne","91",11,652709.2228571428,6817241.574285715,48.453722,2.360418
"91293",2026,8,1,0,0,0,2,4,1,1,0,203.4,194.5,45.5,133.6,3353,12.5,0,"Guigneville-sur-Essonne","91",11,652709.2228571428,6817241.574285715,48.453722,2.360418
"91294",2024,17,1,1,0,1,4,7,4,1,0,210.6,196.9,18.2,92.9,1541,5.88,5.88,"Guillerval","91",11,632678.8666666667,6807837.543333333,48.367356,2.091003
"91294",2025,18,3,0,0,0,5,7,3,3,0,233.4,208.5,21.7,91.2,2442,16.67,0,"Guillerval","91",11,632678.8666666667,6807837.543333333,48.367356,2.091003
"91294",2026,12,2,0,0,0,4,4,2,1,1,245.3,235,50.3,121,3379,16.67,0,"Guillerval","91",11,632678.8666666667,6807837.543333333,48.367356,2.091003
"91312",2024,623,36,11,5,6,214,296,66,19,17,179,161.5,32.3,71.2,1255,5.78,1.77,"Igny","91",11,643121.6233744833,6848504.670164599,48.734158,2.226618
"91312",2025,530,43,8,1,7,88,316,75,34,9,210.8,197.9,35.8,78.8,1819,8.11,1.51,"Igny","91",11,643121.6233744833,6848504.670164599,48.734158,2.226618
"91312",2026,136,22,6,1,5,26,55,27,14,8,234.5,220,32.6,95.3,2374,16.18,4.41,"Igny","91",11,643121.6233744833,6848504.670164599,48.734158,2.226618
"91315",2024,324,17,3,0,3,186,93,25,8,9,167,144.6,25,79.1,1321,5.25,0.93,"Itteville","91",11,651495.3872777781,6824866.051777776,48.52222,2.343145
"91315",2025,159,16,10,3,7,45,60,28,9,7,212.9,196.5,25.2,96.8,2183,10.06,6.29,"Itteville","91",11,651495.3872777781,6824866.051777776,48.52222,2.343145
"91315",2026,76,5,6,4,2,27,27,11,3,2,201.9,193.8,20.1,95.3,1990,6.58,7.89,"Itteville","91",11,651495.3872777781,6824866.051777776,48.52222,2.343145
