"code_commune","nom_commune","code_departement","code_region","centroide_x_lambert93","centroide_y_lambert93","nb_points_geocodes_precis","latitude","longitude"
"85017","Beaurepaire","85",52,388625.5258974359,6653247.754615385,39,46.906777,-1.092534
"85018","Beauvoir-sur-Mer","85",52,316394.98,6657698.4,1,46.909182,-2.043287
"85019","Bellevigny","85",52,362277.73666666663,6640933.371111112,9,46.783268,-1.429066
"85020","Benet","85",52,422268.43777777784,6591543.347777777,9,46.366612,-0.613919
"85021","La Bernardière","85",52,,,0,,
"85022","Le Bernard","85",52,359199.31,6602257.1,5,46.434008,-1.440857
"85023","Bessay","85",52,,,0,,
"85024","Bois-de-Céné","85",52,329456.3,6661273.215,2,46.948685,-1.87491
"85025","La Boissière-de-Montaigu","85",52,380469.22000000003,6657765.760000001,6,46.943544,-1.202694
"85026","La Boissière-des-Landes","85",52,,,0,,
"85028","Bouillé-Courdault","85",52,417756.42,6593269.18,1,46.380262,-0.673591
"85029","Bouin","85",52,320698.91,6665044.45,1,46.97765,-1.992953
"85031","Le Boupère","85",52,400691.8297222223,6639491.772083335,72,46.788594,-0.925228
"85033","Bourneau","85",52,407144.0614285714,6611798.198571429,7,46.542385,-0.823174
"85034","Bournezeau","85",52,382242.291111111,6622640.008888889,18,46.628561,-1.155128
"85035","Bretignolles-sur-Mer","85",52,328101.2171929824,6625257.663157895,114,46.624268,-1.863545
"85036","La Bretonnière-la-Claye","85",52,371309.04,6606620.02,1,46.479257,-1.286458
"85037","Breuil-Barret","85",52,,,0,,
"85038","Les Brouzils","85",52,371156.1666666667,6652764.076666666,9,46.894053,-1.321348
"85039","La Bruffière","85",52,382524.23250000004,6664856.802499999,4,47.00828,-1.180648
"85040","La Caillère-Saint-Hilaire","85",52,399845.99562500004,6621596.519999999,16,46.627284,-0.924647
"85041","Cezais","85",52,407537.37,6614894.71,1,46.570406,-0.820002
"85042","Chaillé-les-Marais","85",52,391795.15666666673,6597270.586666667,3,46.404876,-1.013582
"85045","La Chaize-Giraud","85",52,331660.5025,6627605.18,4,46.64733,-1.818985
"85046","La Chaize-le-Vicomte","85",52,372277.96499999997,6627934.1875,4,46.671368,-1.28893
"85047","Challans","85",52,328562.9049609984,6649601.26638065,641,46.843299,-1.877161
"85049","Champagné-les-Marais","85",52,382279.81,6595303.455,2,46.382767,-1.135932
"85050","Le Champ-Saint-Père","85",52,368197.895,6609981.035,2,46.507949,-1.32935
"85051","Chantonnay","85",52,390876.4422043013,6628088.757741936,186,46.681593,-1.046072
"85054","La Chapelle-Hermier","85",52,338959.59,6630711.42,1,46.679218,-1.726151
"85055","La Chapelle-Palluau","85",52,,,0,,
"85056","La Chapelle-Thémer","85",52,396160.09,6615055.931666668,6,46.566806,-0.968467
"85058","Chasnais","85",52,375179.08,6604296.89,1,46.460248,-1.234463
"85059","La Châtaigneraie","85",52,414089.6011764706,6623306.863529412,17,46.648888,-0.739749
"85060","CHATEAU-D'OLONNE","85",,,,0,,
"85061","Château-Guibert","85",52,374580.9325,6617660.717499999,4,46.580119,-1.251617
"85062","Châteauneuf","85",52,,,0,,
"85064","Chauché","85",52,375670.29863636364,6645375.96409091,22,46.829837,-1.256914
"85065","Chavagnes-en-Paillers","85",52,377111.9493103448,6652468.214137932,29,46.894299,-1.243026
"85066","Chavagnes-les-Redoux","85",52,400642.424,6631323.062000001,25,46.715112,-0.92056
"85067","Cheffois","85",52,410428.38749999995,6625689.5649999995,4,46.668747,-0.78906
"85070","Coëx","85",52,,,0,,
"85071","Commequiers","85",52,,,0,,
"85072","La Copechagnière","85",52,369013.28,6647628.32,1,46.846823,-1.34574
"85073","Corpe","85",52,379456.01,6609923.1,1,46.512889,-1.182694
"85074","La Couture","85",52,,,0,,
"85076","Cugand-la-Bernardière","85",52,376758.8825,6670877.880000001,4,47.059639,-1.260697
"85077","Curzon","85",52,370074.835,6604105.824999999,2,46.456047,-1.300737
"85078","Damvix","85",52,412827.04,6586248.35,1,46.31503,-0.733338
"85080","Doix lès Fontaines","85",52,407166.51,6596410.738,5,46.404,-0.813189
"85081","Dompierre-sur-Yon","85",52,365230.25,6638144.525,2,46.759679,-1.388395
"85082","Les Epesses","85",52,402864.2695833333,6650062.600833333,48,46.884625,-0.903632
"85083","L'Épine","85",52,,,0,,
"85084","Essarts-en-Bocage","85",52,377505.67870967736,6639196.74532258,62,46.775167,-1.228531
"85086","Falleron","85",52,341919.37,6653029.35,2,46.8814,-1.704885
"85087","Faymoreau","85",52,422015.04000000004,6611510.4,2,46.546113,-0.629145
"85088","Le Fenouiller","85",52,324798.42333333334,6635384.263333333,3,46.713435,-1.914859
"85089","La Ferrière","85",52,370755.00749999995,6633322.865,8,46.71907,-1.312669
"85090","Sèvremont","85",52,406656.06481818197,6644097.295545456,110,46.832655,-0.850078
"85092","Fontenay-le-Comte","85",52,408066.32607902726,6603314.322735565,329,46.466482,-0.805819
"85093","Fougeré","85",52,377446.81666666665,6628355.276666667,3,46.677661,-1.221709
"85094","Foussais-Payré","85",52,417934.0742857143,6608751.275714287,7,46.519595,-0.680668
"85095","Froidfond","85",52,,,0,,
"85096","La Garnache","85",52,331957.99,6654548.67,1,46.889639,-1.836668
"85097","La Gaubretière","85",52,391477.7808108109,6656401.69810811,37,46.936461,-1.057239
"85098","La Genétouze","85",52,,,0,,
"85099","Le Girouard","85",52,348031.04000000004,6617389.23875,8,46.56429,-1.597532
"85100","Givrand","85",52,326303.39,6630479.28,1,46.670196,-1.891221
"85101","Le Givre","85",52,363201.05,6608863.48,1,46.495417,-1.393605
"85102","Grand'Landes","85",52,,,0,,
"85103","Grosbreuil","85",52,346552.80772727274,6615086.27090909,22,46.542812,-1.615041
"85104","Grues","85",52,369132.055,6596140.7825,4,46.383969,-1.307345
"85105","Le Gué-de-Velluire","85",52,,,0,,
"85106","La Guérinière","85",52,303945.0433333334,6664619.12,3,46.964088,-2.212498
"85108","L'Herbergement","85",52,367278.17,6654874.362500001,4,46.911103,-1.373739
"85109","Les Herbiers","85",52,394324.63223451324,6648511.0156415915,452,46.866819,-1.014595
"85110","L'Hermenault","85",52,401042.28,6609216.51,1,46.51648,-0.90104
"85111","L'Île-d'Elle","85",52,397529.4,6591525.74,1,46.355809,-0.935308
"85112","L'Île-d'Olonne","85",52,333839.81812500005,6618593.338750001,16,46.567527,-1.78341
"85113","L'Île-d'Yeu","85",52,291803.7066666666,6637854.34,6,46.716336,-2.347987
"85114","Jard-sur-Mer","85",52,347659.47857142857,6600940.3257142855,14,46.416231,-1.5899
"85115","La Jaudonnière","85",52,397291.27916666673,6624374.086666667,12,46.651115,-0.959815
"85116","La Jonchère","85",52,362585.06,6600798.13,1,46.422596,-1.395773
"85117","Lairoux","85",52,372958.765,6604030.335,2,46.456776,-1.263164
"85118","Landeronde","85",52,350625.13,6627570.114,5,46.657162,-1.571414
"85119","Les Landes-Genusson","85",52,386994.41375,6659707.445624999,16,46.964096,-1.118357
"85120","Landevieille","85",52,332625.62166666664,6627071.778333333,6,46.643065,-1.805966
"85121","Le Langon","85",52,396420.02,6600675.585,4,46.437598,-0.955676
"85123","Liez","85",52,,,0,,
"85125","Loge-Fougereuse","85",52,417744.36,6619622.02,2,46.617293,-0.689764
"85126","Longèves","85",52,405514.945,6603783.915,2,46.469594,-0.839326
"85127","Longeville-sur-Mer","85",52,355257.24399999995,6600058.597999999,10,46.412236,-1.490487
"85128","Luçon","85",52,379949.839113924,6603633.204683548,79,46.456566,-1.17193
"85129","Les Lucs-sur-Boulogne","85",52,356975.97000000003,6648319.536666666,6,46.846967,-1.503966
"85130","Maché","85",52,,,0,,
"85131","Les Magnils-Reigniers","85",52,376870.47,6606120.76,1,46.477462,-1.213723
"85132","Maillé","85",52,,,0,,
"85133","Maillezais","85",52,412357.33999999997,6591898.887500001,4,46.365654,-0.742915
"85134","Mallièvre","85",52,406004.6433333333,6652865.435,6,46.91122,-0.864242
"85135","Mareuil-sur-Lay-Dissais","85",52,376515.6516666666,6612578.781666666,6,46.53536,-1.222841
"85136","Marillet","85",52,,,0,,
"85137","Marsais-Sainte-Radégonde","85",52,403919.91,6610334.69,1,46.52781,-0.864264
"85138","Martinet","85",52,,,0,,
"85139","Le Mazeau","85",52,,,0,,
"85140","La Meilleraie-Tillay","85",52,407366.8054999999,6634214.5594999995,20,46.744088,-0.834471
"85141","Menomblet","85",52,416595.15499999997,6632481.2700000005,10,46.732468,-0.712663
"85142","La Merlatière","85",52,372153.3438461538,6638527.342307692,13,46.766548,-1.298096
"85143","Mervent","85",52,412952.21428571426,6610071.875714285,7,46.529364,-0.746397
"85144","Mesnard-la-Barotière","85",52,387633.39423076913,6647673.494999999,26,46.856193,-1.101748
"85145","Monsireigne","85",52,399048.87120000005,6634094.182,25,46.739318,-0.943206
"85146","Montaigu-Vendée","85",52,372783.50680672243,6661294.030924364,238,46.971538,-1.306112
"85147","Montournais","85",52,412537.00469387753,6634312.095102041,49,46.747205,-0.766889
"85148","Montreuil","85",52,404211.2,6595260.21,1,46.392361,-0.850881
"85149","Moreilles","85",52,,,0,,
"85151","Mortagne-sur-Sèvre","85",52,399878.3209259259,6661917.499629628,54,46.989892,-0.95058
"85152","Les Achards","85",52,343865.7773913043,6622354.14652174,23,46.606723,-1.655634
"85153","Mouchamps","85",52,390712.2329411764,6639358.331176472,51,46.782855,-1.055787
"85154","Mouilleron-Saint-Germain","85",52,406389.56285714277,6625226.714285715,21,46.662828,-0.841531
"85155","Mouilleron-le-Captif","85",52,359717.4266666667,6634567.93,3,46.724747,-1.457865
"85156","Moutiers-les-Mauxfaits","85",52,360751.29500000004,6608633.484999999,2,46.492118,-1.425328
"85157","Moutiers-sur-le-Lay","85",52,,,0,,
"85158","Mouzeuil-Saint-Martin","85",52,394274.2211111111,6603550.788888889,9,46.462484,-0.985478
"85159","Nalliers","85",52,391018.52,6604635.380000001,2,46.470751,-1.028567
"85160","Nesmy","85",52,362496.69,6621576.68,2,46.609361,-1.412032
"85161","Nieul-le-Dolent","85",52,355494.2375,6618111.827500001,4,46.574655,-1.500796
"85162","Rives-d'Autise","85",52,417673.985,6596972.015000001,2,46.413534,-0.676905
"85163","Noirmoutier-en-l'Île","85",52,297860.15,6671555.75,1,47.022759,-2.29846
"85164","Notre-Dame-de-Monts","85",52,309535.03,6650696.45,1,46.842294,-2.127255
"85165","L'Oie","85",52,385131.65529411775,6641138.719411765,17,46.796261,-1.130055
"85167","L'Orbrie","85",52,410131.50333333336,6605318.386666667,3,46.4854,-0.780187
"85169","Palluau","85",52,,,0,,
"85171","Péault","85",52,375724.665,6609247.165,2,46.505022,-1.230819
"85172","Le Perrier","85",52,,,0,,
"85174","Petosse","85",52,400126.91000000003,6605351.5024999995,4,46.481313,-0.910469
"85175","Les Pineaux","85",52,379363.99,6621134.27,2,46.613653,-1.191651
"85176","Pissotte","85",52,408117.63899999997,6606878.740999999,10,46.498563,-0.80739
"85177","Les Velluire-sur-Vendée","85",52,401502.3566666667,6597138.463333334,3,46.408059,-0.887294
"85178","Le Poiré-sur-Vie","85",52,356760.194,6639673.13,5,46.769131,-1.50033
"85179","Poiroux","85",52,352286.70999999996,6610495.785,6,46.504537,-1.536899
"85181","Pouillé","85",52,397315.51,6608236.83,2,46.506002,-0.94895
"85182","Pouzauges","85",52,407480.636035503,6638144.73053254,169,46.779483,-0.835481
"85184","Puy-de-Serre","85",52,419303.43999999994,6613237.606666666,6,46.560521,-0.665541
"85185","Puyravault","85",52,386952.99,6594485.05,1,46.377594,-1.074658
"85186","La Rabatelière","85",52,375408.66333333333,6648976.236666667,3,46.862079,-1.26289
"85187","Réaumur","85",52,409483.4008333334,6631448.405833333,12,46.720132,-0.805034
"85188","La Réorthe","85",52,389933.722,6619563.33,5,46.604493,-1.052667
"85189","Notre-Dame-de-Riez","85",52,327224.24,6640868.685,2,46.764077,-1.887605
"85190","Rocheservière","85",52,356821.2999999999,6658348.370810807,37,46.937036,-1.513511
"85191","La Roche-sur-Yon","85",52,361656.56335246016,6628275.694747972,4880,46.669163,-1.427897
"85192","Rochetrejoux","85",52,394932.51611111104,6639716.511111111,18,46.788014,-1.000778
"85193","Rosnay","85",52,,,0,,
"85194","Les Sables-d'Olonne","85",52,334146.45539095585,6611055.085997456,4732,46.49994,-1.773468
"85196","Saint-André-Goule-d'Oie","85",52,380631.10484848474,6645863.859090908,33,46.836612,-1.192265
"85197","Montréverd","85",52,,,0,,
"85198","Saint-Aubin-des-Ormeaux","85",52,392784.713,6662462.6559999995,10,46.991563,-1.044161
"85199","Saint-Aubin-la-Plaine","85",52,,,0,,
"85200","Saint-Avaugourd-des-Landes","85",52,356671.495,6611769.95,4,46.518245,-1.480753
"85201","Saint-Benoist-sur-Mer","85",52,365657.50999999995,6600916.95,5,46.425197,-1.355913
"85202","Sainte-Cécile","85",52,385846.1419047619,6634329.778571429,21,46.735373,-1.116049
"85204","Saint-Christophe-du-Ligneron","85",52,,,0,,
"85205","Saint-Cyr-des-Gâts","85",52,,,0,,
"85206","Saint-Cyr-en-Talmondais","85",52,367923.9033333333,6605013.53,3,46.463151,-1.329368
"85207","Saint-Denis-du-Payré","85",52,,,0,,
"85208","Saint-Denis-la-Chevasse","85",52,366773.44,6646404.804285714,7,46.834711,-1.374199
"85209","Saint-Étienne-de-Brillouet","85",52,392046.73,6610511.78,1,46.524068,-1.019081
"85210","Saint-Étienne-du-Bois","85",52,349918.88,6646931.99,1,46.830835,-1.595361
"85211","Sainte-Flaive-des-Loups","85",52,350068.4211111112,6623353.583333333,9,46.618969,-1.575488
"85212","Sainte-Florence","85",52,383562.5857142857,6641105.425714286,14,46.795221,-1.150575
"85213","Rives de l'Yon","85",52,367579.91500000004,6617380.220000001,2,46.574168,-1.342702
"85214","Sainte-Foy","85",52,341462.69631578954,6614691.165789474,19,46.536564,-1.681044
"85215","Saint-Fulgent","85",52,382162.7951785714,6647966.94589286,56,46.856251,-1.173654
"85216","Sainte-Gemme-la-Plaine","85",52,384438.195,6605822.765,2,46.478375,-1.115016
"85218","Saint-Georges-de-Pointindoux","85",52,346190.2385714286,6626224.532857142,7,46.642742,-1.628279
"85220","Saint-Germain-de-Prinçay","85",52,392196.0261111111,6632681.269444445,18,46.723498,-1.031897
"85221","Saint-Gervais","85",52,321747.16,6656424.02,1,46.900785,-1.972055
"85222","Saint-Gilles-Croix-de-Vie","85",52,323529.6707407408,6632815.997037037,27,46.689643,-1.929338
"85223","Sainte-Hermine","85",52,388917.7904166667,6614412.090000001,24,46.557701,-1.062462
"85226","Saint-Hilaire-de-Riez","85",52,320272.70721153857,6636200.908293275,416,46.718224,-1.97466
"85227","Saint-Hilaire-des-Loges","85",52,419004.9935714286,6603200.964999999,14,46.470119,-0.663356
"85229","Saint-Hilaire-de-Voust","85",52,420441.6366666667,6616953.793333334,3,46.594422,-0.652942
"85231","Saint-Hilaire-la-Forêt","85",52,352678.875,6604209.3100000005,2,46.448226,-1.527095
"85232","Saint-Hilaire-le-Vouhis","85",52,384318.82888888876,6629798.508888889,9,46.69391,-1.132919
"85233","Saint-Jean-de-Beugné","85",52,386059.475,6610920.5,2,46.524974,-1.097358
"85234","Saint-Jean-de-Monts","85",52,314418.97480818414,6643944.291227621,391,46.784459,-2.057628
"85235","Saint-Juire-Champgillon","85",52,393781.475,6619296.8149999995,2,46.603863,-1.002286
"85236","Saint-Julien-des-Landes","85",52,340183.05333333334,6625594.149999999,6,46.633881,-1.706186
"85237","Saint-Laurent-de-la-Salle","85",52,399276.395,6617333.87,2,46.588694,-0.929311
"85238","Saint-Laurent-sur-Sèvre","85",52,404013.5597499999,6658049.28225,40,46.956957,-0.893727
"85239","Saint-Maixent-sur-Vie","85",52,,,0,,
"85240","Saint-Malô-du-Bois","85",52,402936.11000000004,6655023.736666667,12,46.92927,-0.905911
"85242","Saint-Mars-la-Réorthe","85",52,400825.253076923,6647752.4992307685,13,46.86294,-0.928867
"85243","Brem-sur-Mer","85",52,331030.8736842105,6623092.12263158,19,46.606423,-1.8236
"85244","Saint-Martin-de-Fraigneau","85",52,412836.01333333337,6599437.05,3,46.433661,-0.741339
"85245","Saint-Martin-des-Fontaines","85",52,401034.96,6612202.93,1,46.543335,-0.90306
"85246","Saint-Martin-des-Noyers","85",52,380735.507037037,6633426.860000001,27,46.724837,-1.182258
"85247","Saint-Martin-des-Tilleuls","85",52,391717.15,6660311.263333333,15,46.971725,-1.056736
"85248","Saint-Martin-Lars-en-Sainte-Hermine","85",52,395848.16,6615691.04,1,46.572376,-0.972951
"85250","Saint-Mathurin","85",52,339216.13434782607,6617797.068695651,23,46.563279,-1.712723
"85251","Saint-Maurice-des-Noues","85",52,415400.7766666667,6618445.596666667,3,46.605722,-0.719631
"85252","Saint-Maurice-le-Girard","85",52,409907.06,6623190.115,2,46.646042,-0.7943
"85254","Saint-Mesmin","85",52,415106.3217777778,6639718.721777777,45,46.79693,-0.736621
"85255","Saint-Michel-en-l'Herm","85",52,373045.13,6592589.5,2,46.353947,-1.254014
"85256","Saint-Michel-le-Cloucq","85",52,412149.1575,6604835.115,4,46.48192,-0.753615
"85259","Saint-Paul-en-Pareds","85",52,396313.02862068964,6643632.445862069,29,46.823856,-0.985294
"85260","Saint-Paul-Mont-Penit","85",52,,,0,,
"85261","Sainte-Pexine","85",52,,,0,,
"85262","Saint-Philbert-de-Bouaine","85",52,359104.19,6664414.27,1,46.992733,-1.488081
"85264","Saint-Pierre-du-Chemin","85",52,416921.875,6628255.399615384,26,46.694598,-0.705793
"85265","Saint-Pierre-le-Vieux","85",52,410878.31,6596453.53,1,46.405988,-0.764955
"85266","Saint-Prouant","85",52,397599.48842105264,6635990.207894736,19,46.755715,-0.963411
"85267","Sainte-Radégonde-des-Noyers","85",52,386100.67,6589896.57,1,46.335935,-1.082647
"85268","Saint-Révérend","85",52,329494,6633018.69,1,46.694789,-1.851605
"85269","Saint-Sigismond","85",52,414210.47,6587281.580000001,3,46.324911,-0.716011
"85271","Saint-Sulpice-en-Pareds","85",52,,,0,,
"85273","Saint-Urbain","85",52,,,0,,
"85274","Saint-Valérien","85",52,397703.02249999996,6610966.805000001,4,46.530728,-0.945681
"85276","Saint-Vincent-Sterlanges","85",52,388180.9910526315,6634731.205263158,19,46.740073,-1.085784
"85277","Saint-Vincent-sur-Graon","85",52,362796.2133333334,6612450.303333334,3,46.527461,-1.401481
"85278","Saint-Vincent-sur-Jard","85",52,350768.04,6601430.908888889,9,46.422261,-1.549862
"85280","Sallertaine","85",52,,,0,,
"85281","Sérigné","85",52,405843.072,6608775.376999999,10,46.51463,-0.838215
"85282","Sigournais","85",52,395856.2921428572,6631501.558571428,14,46.714561,-0.983254
"85284","Soullans","85",52,321607.14,6646422.33,1,46.810831,-1.965634
"85285","Le Tablier","85",52,367271.93,6616131.08,1,46.562785,-1.34582
"85286","La Taillée","85",52,398300.055,6593922.6,2,46.377711,-0.926847
"85287","Tallud-Sainte-Gemme","85",52,403913.05666666664,6628516.331666666,6,46.691324,-0.875992
"85288","Talmont-Saint-Hilaire","85",52,344578.2145962732,6606158.88813665,161,46.461523,-1.633932
"85289","Terval","85",52,416705.615,6623595.516666667,6,46.652594,-0.705759
